date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,wind_gusts_10m,precipitation,snowfall,precipitation_probability,weather_code,wind_speed_80m,wind_speed_120m,wind_speed_180m,wind_direction_80m,wind_direction_120m,wind_direction_180m,rain,showers,date_only,hour,minute,second,day_of_week,month,year,is_weekend
2025-07-28 12:30:00+00:00,27.224,89.0,25.251396,33.18791,996.1,990.34216,100.0,79.0,93.0,100.0,6.439876,153.43501,18.359999,0.0,0.0,45.0,3.0,10.948973,11.91812,13.441071,152.59251,154.98314,159.62349,0.0,0.0,2025-07-28,12,30,0,0,7,2025,0
2025-07-28 13:30:00+00:00,26.974,91.0,25.378298,32.911995,997.0,991.23206,100.0,77.0,93.0,100.0,7.2,143.13002,18.0,0.0,0.0,44.0,3.0,12.387348,14.021525,16.516901,144.46223,150.80261,159.59003,0.0,0.0,2025-07-28,13,30,0,0,7,2025,0
2025-07-28 14:30:00+00:00,26.824001,92.0,25.41381,32.722313,997.6,991.82574,100.0,75.0,92.0,100.0,7.6367526,135.0001,17.64,0.0,0.0,43.0,3.0,13.513193,15.778516,18.720001,138.23979,145.22209,157.3801,0.0,0.0,2025-07-28,14,30,0,0,7,2025,0
2025-07-28 15:30:00+00:00,26.724,93.0,25.496727,32.635605,997.8,992.0227,100.0,78.0,93.0,100.0,7.928177,129.47243,18.0,0.0,0.0,42.0,3.0,14.021525,16.870138,19.64228,131.87779,140.19447,153.90463,0.0,0.0,2025-07-28,15,30,0,0,7,2025,0
2025-07-28 16:30:00+00:00,26.624,93.0,25.397633,32.416878,997.7,991.92145,100.0,82.0,94.0,100.0,8.287822,124.3804,18.0,0.0,0.0,42.0,3.0,14.982228,17.826363,20.073025,125.21768,133.36346,147.45001,0.0,0.0,2025-07-28,16,30,0,0,7,2025,0
2025-07-28 17:30:00+00:00,26.574001,93.0,25.348087,32.318012,997.5,991.7216,100.0,85.0,95.0,100.0,8.39657,120.96369,18.359999,0.0,0.0,43.0,3.0,15.379206,18.626305,20.380579,122.57404,131.08165,144.34459,0.0,0.0,2025-07-28,17,30,0,0,7,2025,0
2025-07-28 18:30:00+00:00,26.524,93.0,25.298538,32.27979,997.1,991.323,100.0,87.0,96.0,99.0,8.0899935,122.27562,18.359999,0.0,0.0,45.0,3.0,15.277749,18.844202,20.380579,124.43905,133.45189,144.34459,0.0,0.0,2025-07-28,18,30,0,0,7,2025,0
2025-07-28 19:30:00+00:00,26.424002,94.0,25.379217,32.247864,996.6,990.8238,100.0,90.0,97.0,97.0,7.9932966,125.837746,18.0,0.0,0.0,48.0,3.0,14.84318,18.864824,19.969458,129.09386,138.09415,146.0234,0.0,0.0,2025-07-28,19,30,0,0,7,2025,0
2025-07-28 20:30:00+00:00,26.374,94.0,25.329603,32.174328,996.2,990.4252,100.0,92.0,98.0,96.0,7.928177,129.47243,18.0,0.0,0.0,52.0,3.0,14.773164,19.228851,20.073025,133.02507,141.84273,147.45001,0.0,0.0,2025-07-28,20,30,0,0,7,2025,0
2025-07-28 21:30:00+00:00,26.274,94.0,25.230375,31.939095,996.1,990.32385,100.0,91.0,97.0,91.0,8.404285,133.26433,19.08,0.0,0.0,56.0,3.0,15.7908325,19.8,21.178896,136.8476,143.13002,148.20113,0.0,0.0,2025-07-28,21,30,0,0,7,2025,0
2025-07-28 22:30:00+00:00,26.174002,94.0,25.131151,31.625202,996.2,990.42145,100.0,91.0,97.0,87.0,9.422101,136.54811,20.16,0.0,0.0,59.0,3.0,17.339897,20.808498,22.9724,138.36655,142.73352,147.80429,0.0,0.0,2025-07-28,22,30,0,0,7,2025,0
2025-07-28 23:30:00+00:00,26.224,93.0,25.00126,31.551144,996.4,990.6212,100.0,90.0,96.0,82.0,9.686609,138.01286,21.24,0.0,0.0,60.0,3.0,17.884428,20.808498,23.773632,139.89915,142.73352,147.99466,0.0,0.0,2025-07-28,23,30,0,0,7,2025,0
2025-07-29 00:30:00+00:00,26.474,91.0,24.884182,31.792236,996.9,991.12305,100.0,87.0,97.0,88.0,9.220499,141.34016,20.16,0.1,0.0,60.0,3.0,16.641972,20.08916,23.4,141.14662,143.74608,149.48984,0.0,0.1,2025-07-29,0,30,0,1,7,2025,0
2025-07-29 01:30:00+00:00,26.824001,89.0,24.85721,32.27158,997.5,991.7263,100.0,85.0,98.0,94.0,8.209263,142.12495,19.08,0.1,0.0,58.0,3.0,14.904173,18.581022,22.415602,142.85323,144.46223,150.14108,0.0,0.1,2025-07-29,1,30,0,1,7,2025,0
2025-07-29 02:30:00+00:00,27.174002,87.0,24.820889,32.63839,998.0,992.2303,100.0,82.0,99.0,100.0,7.928177,140.52757,18.0,0.1,0.0,56.0,3.0,14.05845,17.713316,21.178896,140.19447,142.43134,148.20113,0.0,0.1,2025-07-29,2,30,0,1,7,2025,0
2025-07-29 03:30:00+00:00,27.524,86.0,24.970812,32.90317,998.1,992.33624,100.0,83.0,96.0,100.0,9.178235,131.82008,21.24,0.1,0.0,53.0,80.0,15.546833,18.328207,20.421871,132.18437,135.0001,139.28925,0.0,0.1,2025-07-29,3,30,0,1,7,2025,0
2025-07-29 04:30:00+00:00,27.824001,85.0,25.068764,32.974487,998.1,992.34216,100.0,83.0,92.0,100.0,11.183201,123.17853,24.48,0.1,0.0,51.0,80.0,18.171976,19.586119,20.523157,123.6901,126.027466,127.875046,0.0,0.1,2025-07-29,4,30,0,1,7,2025,0
2025-07-29 05:30:00+00:00,28.074001,85.0,25.3137,33.20667,997.9,992.1481,100.0,84.0,89.0,100.0,12.413477,119.53869,27.72,0.1,0.0,50.0,80.0,20.00512,20.68356,20.991426,120.256355,121.47678,120.96369,0.0,0.1,2025-07-29,5,30,0,1,7,2025,0
2025-07-29 06:30:00+00:00,28.174002,84.0,25.212723,33.2578,997.5,991.7522,100.0,83.0,92.0,69.0,12.287555,121.82741,27.0,0.4,0.0,58.0,80.0,19.881649,20.3774,20.68356,121.67542,122.00535,121.47678,0.0,0.4,2025-07-29,6,30,0,1,7,2025,0
2025-07-29 07:30:00+00:00,28.224,84.0,25.261635,33.441444,996.9,991.1566,100.0,82.0,96.0,37.0,11.592894,126.15828,25.919998,0.4,0.0,57.0,80.0,18.79255,19.586119,20.08916,126.430954,126.027466,126.25393,0.0,0.4,2025-07-29,7,30,0,1,7,2025,0
2025-07-29 08:30:00+00:00,28.074001,84.0,25.114891,33.319057,996.5,990.7561,100.0,81.0,99.0,6.0,10.739832,129.55963,25.199999,0.4,0.0,56.0,80.0,18.161278,19.174856,19.914215,129.3693,129.6678,130.60121,0.0,0.4,2025-07-29,8,30,0,1,7,2025,0
2025-07-29 09:30:00+00:00,27.724,86.0,25.167055,33.0041,996.4,990.6499,100.0,80.0,99.0,37.0,10.739832,129.55963,24.48,0.2,0.0,56.0,61.0,18.161278,19.681828,20.88,129.3693,129.80553,133.60289,0.1,0.1,2025-07-29,9,30,0,1,7,2025,0
2025-07-29 10:30:00+00:00,27.224,89.0,25.251396,32.582985,996.6,990.8393,100.0,79.0,100.0,69.0,10.587918,125.311295,23.4,0.2,0.0,55.0,61.0,18.504139,20.466246,22.148046,127.09292,129.28938,135.65846,0.1,0.1,2025-07-29,10,30,0,1,7,2025,0
2025-07-29 11:30:00+00:00,26.824001,92.0,25.41381,32.321674,996.9,991.1298,100.0,78.0,100.0,100.0,10.383987,123.690094,22.68,0.2,0.0,55.0,61.0,18.079027,20.746122,23.1774,125.27251,128.65982,136.88817,0.1,0.1,2025-07-29,11,30,0,1,7,2025,0
2025-07-29 12:30:00+00:00,26.674002,93.0,25.44718,32.339584,997.5,991.7235,100.0,74.0,97.0,100.0,9.387651,122.471176,20.880001,0.2,0.0,55.0,3.0,17.0763,20.240198,23.1774,124.69522,128.50069,136.88817,0.2,0.0,2025-07-29,12,30,0,1,7,2025,0
2025-07-29 13:30:00+00:00,26.624,94.0,25.57767,32.639015,998.4,992.6174,100.0,69.0,95.0,100.0,7.5942082,121.42952,19.08,0.2,0.0,55.0,3.0,15.778516,19.453327,22.406927,124.77791,128.991,136.30188,0.2,0.0,2025-07-29,13,30,0,1,7,2025,0
2025-07-29 14:30:00+00:00,26.624,94.0,25.57767,32.782734,999.0,993.21387,100.0,65.0,92.0,100.0,6.6087217,119.357666,17.28,0.2,0.0,55.0,3.0,14.57889,19.008545,22.148046,122.90524,127.30403,134.34154,0.2,0.0,2025-07-29,14,30,0,1,7,2025,0
2025-07-29 15:30:00+00:00,26.674002,94.0,25.627281,32.913086,999.3,993.51306,100.0,70.0,93.0,100.0,6.28713,113.62939,16.56,0.0,0.0,55.0,3.0,14.336861,18.971008,22.45315,118.495544,123.388535,131.09941,0.0,0.0,2025-07-29,15,30,0,1,7,2025,0
2025-07-29 16:30:00+00:00,26.724,94.0,25.676895,32.967037,999.4,993.61346,100.0,75.0,93.0,100.0,6.489992,109.440125,16.199999,0.0,0.0,55.0,3.0,14.84318,19.483284,22.89611,112.833694,117.51192,126.68982,0.0,0.0,2025-07-29,16,30,0,1,7,2025,0
2025-07-29 17:30:00+00:00,26.724,94.0,25.676895,32.882034,999.4,993.61346,100.0,80.0,94.0,100.0,7.072878,104.743614,15.4800005,0.0,0.0,56.0,3.0,15.596767,20.326454,23.773632,108.85326,112.93214,122.00535,0.0,0.0,2025-07-29,17,30,0,1,7,2025,0
2025-07-29 18:30:00+00:00,26.624,94.0,25.57767,32.624184,999.1,993.3133,99.0,79.0,93.0,68.0,7.69592,100.784256,16.919998,0.6,0.0,56.0,80.0,16.418526,21.288757,24.95452,105.25517,108.74143,116.56499,0.0,0.6,2025-07-29,18,30,0,1,7,2025,0
2025-07-29 19:30:00+00:00,26.524,95.0,25.656685,32.474506,998.6,992.81433,98.0,78.0,91.0,36.0,8.4042845,99.865746,18.72,0.6,0.0,56.0,80.0,17.651016,22.702845,26.339111,101.768265,104.697365,111.65605,0.0,0.6,2025-07-29,19,30,0,1,7,2025,0
2025-07-29 20:30:00+00:00,26.424002,95.0,25.55733,32.203926,998.3,992.5139,97.0,77.0,90.0,4.0,9.114471,99.090195,20.16,0.6,0.0,57.0,80.0,18.289274,23.664352,27.322077,100.20392,103.19062,108.43504,0.0,0.6,2025-07-29,20,30,0,1,7,2025,0
2025-07-29 21:30:00+00:00,26.324001,95.0,25.457972,32.037254,998.3,992.5121,98.0,76.0,83.0,36.0,9.114471,99.090195,20.519999,0.1,0.0,57.0,3.0,18.35647,23.749088,26.867676,101.3099,104.03627,107.9495,0.0,0.1,2025-07-29,21,30,0,1,7,2025,0
2025-07-29 22:30:00+00:00,26.274,95.0,25.408289,31.94474,998.4,992.6106,99.0,76.0,77.0,68.0,9.178235,101.3099,20.880001,0.1,0.0,57.0,3.0,18.430452,23.587555,25.620771,102.40741,105.945465,109.70808,0.0,0.1,2025-07-29,22,30,0,1,7,2025,0
2025-07-29 23:30:00+00:00,26.324001,94.0,25.279991,31.897808,998.6,992.8103,100.0,75.0,70.0,100.0,9.255571,103.49575,21.24,0.1,0.0,58.0,3.0,18.25026,22.657131,24.94413,104.85866,107.57135,110.26578,0.0,0.1,2025-07-29,23,30,0,1,7,2025,0
2025-07-30 00:30:00+00:00,26.524,93.0,25.298538,32.045975,999.1,993.3114,99.0,78.0,67.0,88.0,9.6932955,105.06854,23.039999,0.3,0.0,59.0,80.0,18.0,21.288757,25.282152,106.26028,108.74143,109.98319,0.0,0.3,2025-07-30,0,30,0,2,7,2025,0
2025-07-30 01:30:00+00:00,26.824001,91.0,25.230064,32.219418,999.7,993.91364,97.0,82.0,63.0,75.0,10.24578,108.43504,24.84,0.3,0.0,59.0,80.0,17.76081,19.809813,25.842384,107.700516,109.09359,108.68745,0.0,0.3,2025-07-30,1,30,0,2,7,2025,0
2025-07-30 02:30:00+00:00,27.324001,89.0,25.349945,32.73152,1000.1,994.3209,96.0,85.0,60.0,63.0,10.703569,109.653915,26.64,0.3,0.0,60.0,80.0,17.533146,18.331741,25.842384,109.17911,109.50254,108.68745,0.0,0.3,2025-07-30,2,30,0,2,7,2025,0
2025-07-30 03:30:00+00:00,28.124,86.0,25.559528,33.632286,1000.3,994.5351,96.0,84.0,62.0,63.0,10.966713,113.19862,29.16,0.3,0.0,61.0,3.0,17.447933,17.782688,23.806318,111.80147,111.3707,110.35332,0.0,0.3,2025-07-30,3,30,0,2,7,2025,0
2025-07-30 04:30:00+00:00,29.074001,82.0,25.686285,34.622047,1000.2,994.45374,96.0,83.0,64.0,64.0,11.269782,116.56499,31.68,0.3,0.0,62.0,3.0,17.399586,18.057508,21.129885,114.44395,113.49858,113.07044,0.0,0.3,2025-07-30,4,30,0,2,7,2025,0
2025-07-30 05:30:00+00:00,29.824001,79.0,25.787424,35.43939,1000.0,994.2689,96.0,82.0,66.0,64.0,11.269782,116.56499,34.2,0.3,0.0,63.0,3.0,17.072504,17.727943,18.532133,114.94388,113.962494,114.07549,0.0,0.3,2025-07-30,5,30,0,2,7,2025,0
2025-07-30 06:30:00+00:00,30.374,77.0,25.887615,36.139366,999.3,993.58325,96.0,83.0,71.0,62.0,10.703569,109.653915,34.56,0.1,0.0,64.0,3.0,15.937878,16.62249,16.62249,108.43504,107.650215,107.650215,0.0,0.1,2025-07-30,6,30,0,2,7,2025,0
2025-07-30 07:30:00+00:00,30.674002,75.0,25.733297,36.452698,998.4,992.694,96.0,84.0,75.0,61.0,9.885262,100.491425,34.92,0.1,0.0,65.0,3.0,14.917212,15.273505,15.629972,98.32557,98.13002,97.94338,0.0,0.1,2025-07-30,7,30,0,2,7,2025,0
2025-07-30 08:30:00+00:00,30.624,75.0,25.685081,36.44261,997.8,992.09644,96.0,85.0,80.0,59.0,9.3876505,94.39862,35.28,0.1,0.0,66.0,3.0,14.081478,14.440443,15.158522,94.39862,94.28908,94.08554,0.0,0.1,2025-07-30,8,30,0,2,7,2025,0
2025-07-30 09:30:00+00:00,29.874,79.0,25.835949,35.968758,997.6,991.8836,97.0,78.0,77.0,73.0,8.209263,105.25517,31.68,2.1,0.0,67.0,80.0,12.758432,13.5515,15.141414,106.38962,106.99091,108.00426,0.0,2.1,2025-07-30,9,30,0,2,7,2025,0
2025-07-30 10:30:00+00:00,28.724,85.0,25.950516,35.00435,997.6,991.8618,99.0,70.0,75.0,86.0,7.491114,125.21768,28.44,2.1,0.0,68.0,80.0,12.599998,14.4,17.49615,126.86999,126.86999,126.63421,0.0,2.1,2025-07-30,10,30,0,2,7,2025,0
2025-07-30 11:30:00+00:00,27.824001,89.0,25.84266,34.008327,997.9,992.1433,100.0,63.0,72.0,100.0,7.653705,138.81418,24.84,2.1,0.0,68.0,80.0,13.513193,16.055355,20.111729,138.23979,137.72638,135.72514,0.0,2.1,2025-07-30,11,30,0,2,7,2025,0
2025-07-30 12:30:00+00:00,27.524,90.0,25.735329,33.71234,998.5,992.73395,100.0,65.0,81.0,100.0,7.127636,135.0001,21.24,0.3,0.0,68.0,80.0,13.746156,16.29174,20.371038,135.0001,135.0001,133.56796,0.0,0.3,2025-07-30,12,30,0,2,7,2025,0
2025-07-30 13:30:00+00:00,27.474,90.0,25.685991,33.721886,999.4,993.62787,100.0,67.0,90.0,100.0,6.489992,123.6901,17.64,0.3,0.0,68.0,80.0,13.684735,16.489416,20.08916,125.36255,126.11943,126.25393,0.0,0.3,2025-07-30,13,30,0,2,7,2025,0
2025-07-30 14:30:00+00:00,27.424002,90.0,25.63665,33.668106,1000.1,994.3228,100.0,69.0,99.0,100.0,6.28713,113.62939,14.04,0.3,0.0,68.0,80.0,13.849477,16.923828,20.00512,117.89718,119.29127,120.256355,0.0,0.3,2025-07-30,14,30,0,2,7,2025,0
2025-07-30 15:30:00+00:00,27.224,91.0,25.62535,33.412483,1000.5,994.71674,100.0,68.0,90.0,100.0,6.6185193,112.38018,14.759999,0.6,0.0,68.0,95.0,14.007655,17.555307,20.63023,115.906456,118.14151,119.24873,0.0,0.6,2025-07-30,15,30,0,2,7,2025,0
2025-07-30 16:30:00+00:00,26.974,91.0,25.378298,32.97561,1000.7,994.91064,100.0,67.0,80.0,100.0,6.763786,115.20109,15.84,0.6,0.0,67.0,95.0,14.48972,18.193361,21.120682,116.56499,117.072,119.62366,0.0,0.6,2025-07-30,16,30,0,2,7,2025,0
2025-07-30 17:30:00+00:00,26.774,92.0,25.364328,32.71888,1000.6,994.80743,100.0,66.0,71.0,100.0,7.0911775,113.962494,16.56,0.6,0.0,67.0,95.0,14.33234,18.514643,21.434364,115.277695,116.56499,119.14798,0.0,0.6,2025-07-30,17,30,0,2,7,2025,0
